"Record ID","Survey Identifier","Survey Timestamp","STUDY TITLE: Household Items for Sexual Pleasure: Investigating Cost, Safety & Effectiveness of Alternative Sex ToysWe invite you to participate in a research study being conducted by investigators from The University of Chicago Medical Center. The purpose of the study is to understand what household items are used for sexual pleasure and assess their cost, effectiveness, and safety.If you agree to participate, we would like you to agree to consent and complete the screening questions before getting access to the full set of questions. You are free to skip any questions that you prefer not to answer. It will take approximately 15 minutes in total time.No personal health information or identifying information will be collected in this survey. To help protect your confidentiality, the surveys you complete will be encrypted on an online database. The only people that will have access to your responses will be the team members while collecting data from the surveys. Taking part in this research study is completely voluntary. If you do not wish to participate in this study, please select the appropriate acknowledgment below.For questions about your rights as a research subject, please contact the University of Chicago BSD IRB at 773-702-6505.If you have any questions about the research study itself, please contact this project's principal investigator: Dr. Omer Raheem, oraheem@bsd.uchicago.edu. Thank you very much for your consideration of this research study.","Are you 18 years of age or older? ","Have you used household items as sex toy alternatives for the purpose of sexual pleasure? ","What is your country of origin?","Please list other country name:","What is your age?","What was your sex assigned at birth?","How would you describe your gender?","Please describe gender here:","What is your employment status?","Please describe other employment:","What is your career field?","Please list other career field:","What is your gross annual household income (i.e before taxes and deductions)?","Do you have access to conventional sex toys (e.g., vibrators, dildos, clitoris suckers, male masturbators, and prostate massagers)?","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Financial constraints)","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Lack of awareness/education about existence/benefits of sex toys)","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Cultural or religious beliefs discouraging/prohibiting use of sex toys)","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Lack of privacy (i.e. living in shared space))","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Stigma/Shame (i.e. feelings of embarrassment, fear of judgment))","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Legal restrictions on sale or possession of sex toys)","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Other (enter below))","Please list other reason: ","Do you currently own any traditional sex toys?","If so, how would you categorize them? (select all that apply)  (choice=Vibrator)","If so, how would you categorize them? (select all that apply)  (choice=Dildo)","If so, how would you categorize them? (select all that apply)  (choice=Anal toys)","If so, how would you categorize them? (select all that apply)  (choice=Sleeves/ penis sleeves)","If so, how would you categorize them? (select all that apply)  (choice=Penis rings/ cock rings)","What household items have you used for sexual pleasure? (choice=Electric or pulsating toothbrush)","What household items have you used for sexual pleasure? (choice=Showerhead)","What household items have you used for sexual pleasure? (choice=Washing Machine)","What household items have you used for sexual pleasure? (choice=Massage Wand)","What household items have you used for sexual pleasure? (choice=Silk Scarves/Neckties)","What household items have you used for sexual pleasure? (choice=Ice Cubes)","What household items have you used for sexual pleasure? (choice=Produce (banana, cucumber, carrot))","What household items have you used for sexual pleasure? (choice=Furniture)","What household items have you used for sexual pleasure? (choice=Pillow)","What household items have you used for sexual pleasure? (choice=Other)","Please list other household item:","For electric or pulsating toothbrush usage, rate your satisfaction for personal use","For electric or pulsating toothbrush usage, how likely are you to recommend the use of this object to others?","For showerhead usage, rate your satisfaction for personal use","For showerhead usage, how likely are you to recommend the use of this object to others?","For washing machine usage, rate your satisfaction for personal use","For washing machine usage, how likely are you to recommend the use of this object to others?","For massage wand usage, rate your satisfaction for personal use","For massage wand usage, how likely are you to recommend the use of this object to others?","For silk scarves and necktie usage, rate your satisfaction for personal use","For silk scarves and neck tie usage, how likely are you to recommend the use of this object to others?","For ice cube usage, rate your satisfaction for personal use","For ice cube usage, how likely are you to recommend the use of this object to others?","For produce usage, rate your satisfaction for personal use","For produce usage, how likely are you to recommend the use of this object to others?","For furniture usage, rate your satisfaction for personal use","For furniture usage, how likely are you to recommend the use of this object to others?","For pillow usage, rate your satisfaction for personal use","For pillow usage, how likely are you to recommend the use of this object to others?","For usage of item inputted under 'other', rate your satisfaction for personal use","For usage of item inputted under 'other', how likely are you to recommend the use of this object to others?","What is the estimated cost of each of the household item(s) used for sexual pleasure?","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Material safety (allergies & sensitivity))","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Cleanliness & hygiene (infection))","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Lubricant compatibility (trauma/injury))","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Storage & maintenance)","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Power source safety (electric shock, overheating))","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=None of the Above)","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Other (enter below))","Please list other concern:",Complete?
142,,"[not completed]","I consent to participate in this research study",Yes,Yes,"Other (enter below)",UK,25-35,Male,Male,,"Full-time employed",,Engineering:,,"$50,000 - $74,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
143,,"2023-06-25 02:44:15","I consent to participate in this research study",Yes,Yes,"Other (enter below)","Germany ",18-25,Male,nonbinary,,Self-employed,,"Office and Administrative Support:",,"$75,000 - $99,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,,,,58,,,,82,,,,75,,,,,,,,,,">$20 - $50",Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
144,,"[not completed]","I consent to participate in this research study",Yes,Yes,"Other (enter below)",Denmark,25-35,Female,Female,,"Full-time employed",,"Technology and Information Technology (IT):",,"$75,000 - $99,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
145,,"2023-06-25 03:04:43","I consent to participate in this research study",Yes,Yes,"Other (enter below)",UK,25-35,Female,Female,,Self-employed,,"Healthcare and Medical",,"$25,000 - $34,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,hairbrush,,,,,,,,,,,,,,,,,,,72,,">$5 - $10",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
146,,"2023-06-25 03:09:56","I consent to participate in this research study",Yes,Yes,"United States",,18-25,Male,Male,,Student,,"Science and Research:",,"$15,000 - $24,999",No,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,"Spatula handle ",,,,,,,,,,,,,69,,,,,,68,,">$5 - $10",Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,,Complete
147,,"2023-06-25 03:20:02","I consent to participate in this research study",Yes,Yes,"Other (enter below)",France,25-35,Male,Male,,Student,,"Technology and Information Technology (IT):",,"$15,000 - $24,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,,,,69,,,,,,,,57,,72,,,,,,,,"Less than or equal to $5",Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
148,,"2023-06-25 03:22:24","I consent to participate in this research study",Yes,Yes,"Other (enter below)",Croatia,35-45,Female,Female,,"Full-time employed",,"Technology and Information Technology (IT):",,"$50,000 - $74,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,86,,98,,,,,,80,,50,,,,,,,,,,">$50 - $100",Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,,Complete
149,,"2023-06-25 03:23:43","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
150,,"2023-06-25 04:09:57","I consent to participate in this research study",Yes,Yes,"United States",,18-25,Female,Male,,"Part-time employed",,"Food Preparation and Serving Related Occupations:",,"$50,000 - $74,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,"Utensils, pill bottles, miscellaneous hard objects",93,,,,,,90,,,,69,,,,,,,,69,,">$5 - $10",Checked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,,Complete
151,,"[not completed]","I consent to participate in this research study",Yes,Yes,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
152,,"2023-06-25 04:23:26","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
153,,"2023-06-25 04:32:57","I consent to participate in this research study",Yes,Yes,"Other (enter below)",Canada,18-25,Male,Male,,"Full-time employed",,"Protective Services:",,"$50,000 - $74,999",No,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,,No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,,,77,,,,,,,,,,,,,,75,,,,">$10 - $20",Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
154,,"2023-06-25 04:40:03","I consent to participate in this research study",Yes,Yes,"Other (enter below)","Germany ",25-35,Female,Female,,Student,,Education,,"$15,000 - $24,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,"Barbie leg, cigar case? (Not like a fancy leather case for several cigars but a metal tube (?) that a cigar came in, shaped like a cigar but slightly bigger and of metal)",67,,82,,,,,,,,23,,,,,,,,72,,">$20 - $50",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
155,,"2023-06-25 05:10:40","I consent to participate in this research study",Yes,Yes,"Other (enter below)","England ",25-35,Female,Female,,"Full-time employed",,"Business and Finance",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,,,,,,,,,,,,,,74,,,,86,,,,">$5 - $10",Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
156,,"2023-06-25 05:12:25","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
157,,"2023-06-25 05:57:51","I consent to participate in this research study",Yes,Yes,"United States",,18-25,Male,Male,,Student,,,,"Less than $14,999",No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,"No reason to have it, would be weird",No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,,,,,,,,,,,,,,,,,,,,,,"Less than or equal to $5",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
158,,"2023-06-25 06:20:34","I consent to participate in this research study",Yes,Yes,"United States",,45-55,Male,Male,,"Full-time employed",,Engineering:,,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,"Less than or equal to $5",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
159,,"2023-06-25 06:20:45","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
160,,"[not completed]","I consent to participate in this research study",,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
161,,"[not completed]","I consent to participate in this research study",,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
162,,"2023-06-25 07:21:11","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
163,,"2023-06-25 07:31:36","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
164,,"[not completed]","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Male,Male,,,,,,,Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
165,,"2023-06-25 07:52:59","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
166,,"[not completed]","I consent to participate in this research study",,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
167,,"2023-06-25 08:25:22","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
168,,"2023-06-25 08:27:57","I consent to participate in this research study",Yes,Yes,"United States",,18-25,Female,Female,,Student,,"Healthcare and Medical",,"$35,000 - $49,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,,100,,100,,50,,100,,,,,,100,,,,100,,,,">$10 - $20",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
169,,"2023-06-25 08:35:48","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,Student,,"Technology and Information Technology (IT):",,"$35,000 - $49,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,71,,,,,,,,,,,,,,,,,,">$10 - $20",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
170,,"2023-06-25 08:36:27","I consent to participate in this research study",Yes,Yes,"United States",,65+,Male,Male,,Retired,,"Healthcare and Medical",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,50,,,,98,,,,,,,,,,,,,,">$20 - $50",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
171,,"[not completed]","I consent to participate in this research study",Yes,Yes,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
172,,"2023-06-25 08:48:18","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,"Full-time employed",,"Healthcare and Medical",,"$75,000 - $99,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,"Hair brush",,,74,,,,50,,,,,,,,,,66,,67,,">$5 - $10",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
173,,"[not completed]","I consent to participate in this research study",Yes,Yes,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
174,,"2023-06-25 09:03:09","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,"Full-time employed",,"Government and Public Administration:",,"$75,000 - $99,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,"Hairbrush handle",,,,,,,100,,,,50,,,,,,,,69,,"Less than or equal to $5",Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
175,,"2023-06-25 09:24:55","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Male,Male,,Student,,"Healthcare and Medical",,"$75,000 - $99,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,91,,,,,,,,,,,,,,">$20 - $50",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
176,,"2023-06-25 09:26:13","I consent to participate in this research study",Yes,Yes,"Other (enter below)","United Kingdom",25-35,Female,Female,,"Full-time employed",,"Construction and Maintenance Services:",,"$50,000 - $74,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,59,,,,,,,,,,,,,,,,,,">$5 - $10",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
177,,"2023-06-25 09:37:49","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,"Full-time employed",,"Sales and Marketing:",,"$75,000 - $99,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,,,,,,,,96,,,,,,,,76,,,,,,">$20 - $50",Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
178,,"2023-06-25 09:58:01","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
179,,"2023-06-25 10:07:42","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
180,,"2023-06-25 11:15:40","I consent to participate in this research study",Yes,Yes,"Other (enter below)",Canada,25-35,Female,Female,,"Full-time employed",,Production:,,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,None,,,,,,,,,,,,,,,,,,,,,">$50 - $100",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
181,,"2023-06-25 11:45:16","I consent to participate in this research study",Yes,Yes,"Other (enter below)",UK,55-65,Male,Male,,"Full-time employed",,"Other (enter below)",Tourism,"$75,000 - $99,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,"Less than or equal to $5",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
182,,"2023-06-25 12:16:16","I consent to participate in this research study",Yes,Yes,"Other (enter below)",UK,35-45,Male,Male,,"Full-time employed",,"Technology and Information Technology (IT):",,"$50,000 - $74,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,"Plastic bottles ",73,,67,,,,72,,65,,,,,,,,,,60,,">$20 - $50",Checked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,,Complete
